Nodes Removed,Fraction of Nodes Removed,Core Proportion
484,0.022833419823559936,0.9707977543992075
485,0.0228805963107987,0.9707505779119687
486,0.022927772798037458,0.9707034014247299
487,0.022974949285276217,0.9704675189885361
488,0.02302212577251498,0.9704203425012974
489,0.02306930225975374,0.9703731660140585
490,0.0231164787469925,0.9703259895268198
491,0.023163655234231258,0.9699957541161485
492,0.02321083172147002,0.9699957541161485
493,0.02325800820870878,0.9699485776289097
494,0.02330518469594754,0.969901401141671
495,0.0233523611831863,0.9698542246544323
496,0.02339953767042506,0.9698542246544323
497,0.02344671415766382,0.9698542246544323
498,0.02349389064490258,0.9698070481671934
499,0.023541067132141342,0.969712695192716
500,0.0235882436193801,0.9696183422182384
501,0.02363542010661886,0.9695711657309997
502,0.023682596593857623,0.9695239892437609
503,0.023729773081096382,0.9694768127565222
504,0.02377694956833514,0.9694296362692834
505,0.0238241260555739,0.9693824597820446
506,0.023871302542812663,0.9693352832948059
507,0.023918479030051423,0.9692881068075672
508,0.023965655517290182,0.9692409303203283
509,0.024012832004528945,0.9691937538330896
510,0.024060008491767704,0.9691465773458509
511,0.024107184979006463,0.969099400858612
512,0.024154361466245222,0.9690522243713733
513,0.024201537953483985,0.9690050478841346
514,0.024248714440722744,0.9689578713968958
515,0.024295890927961503,0.968910694909657
516,0.024343067415200263,0.9688635184224182
517,0.024390243902439025,0.9688163419351795
518,0.024437420389677784,0.9687691654479408
519,0.024484596876916544,0.9687219889607019
520,0.024531773364155306,0.9686748124734632
521,0.024578949851394066,0.9686276359862245
522,0.024626126338632825,0.9685332830117469
523,0.024673302825871584,0.9684861065245082
524,0.024720479313110347,0.9684389300372694
525,0.024767655800349106,0.9683917535500307
526,0.024814832287587865,0.9682974005755531
527,0.024862008774826628,0.9682502240883144
528,0.024909185262065387,0.9682030476010757
529,0.024956361749304146,0.9681558711138368
530,0.025003538236542906,0.9681086946265981
531,0.025050714723781668,0.9680615181393594
532,0.025097891211020427,0.9680143416521206
533,0.025145067698259187,0.9679671651648818
534,0.02519224418549795,0.9679199886776431
535,0.02523942067273671,0.9678728121904043
536,0.025286597159975468,0.9676369297542105
537,0.025333773647214227,0.9675897532669717
538,0.02538095013445299,0.967542576779733
539,0.02542812662169175,0.9674954002924943
540,0.025475303108930508,0.9674954002924943
541,0.02552247959616927,0.9674010473180167
542,0.02556965608340803,0.967353870830778
543,0.02561683257064679,0.9672595178563004
544,0.02566400905788555,0.9672123413690616
545,0.02571118554512431,0.9671651648818229
546,0.02575836203236307,0.9671179883945842
547,0.02580553851960183,0.9670708119073453
548,0.02585271500684059,0.9670236354201066
549,0.02589989149407935,0.9669764589328679
550,0.02594706798131811,0.9669292824456291
551,0.02599424446855687,0.9668821059583903
552,0.026041420955795633,0.9668349294711516
553,0.026088597443034392,0.9667405764966741
554,0.02613577393027315,0.9666934000094353
555,0.02618295041751191,0.9664575175732415
556,0.026230126904750673,0.9664103410860028
557,0.026277303391989432,0.9663159881115252
558,0.02632447987922819,0.9662688116242865
559,0.026371656366466954,0.9662216351370477
560,0.026418832853705713,0.9661744586498089
561,0.026466009340944473,0.9661272821625702
562,0.026513185828183232,0.9660801056753314
563,0.026560362315421995,0.9660329291880927
564,0.026607538802660754,0.9659857527008539
565,0.026654715289899513,0.9659385762136151
566,0.026701891777138276,0.9658913997263764
567,0.026749068264377035,0.9658442232391377
568,0.026796244751615794,0.9657970467518988
569,0.026843421238854553,0.9657498702646601
570,0.026890597726093316,0.9657026937774214
571,0.026937774213332075,0.9656555172901826
572,0.026984950700570835,0.9656083408029438
573,0.027032127187809597,0.965561164315705
574,0.027079303675048357,0.9655139878284663
575,0.027126480162287116,0.9651365759305562
576,0.027173656649525875,0.9650893994433174
577,0.027220833136764638,0.9650422229560787
578,0.027268009624003397,0.9650422229560787
579,0.027315186111242156,0.9650422229560787
580,0.02736236259848092,0.9649950464688399
581,0.027409539085719678,0.9649478699816012
582,0.027456715572958437,0.9647591640326462
583,0.027503892060197196,0.9647119875454073
584,0.02755106854743596,0.9646648110581686
585,0.02759824503467472,0.9646176345709299
586,0.027645421521913478,0.9645704580836911
587,0.027692598009152237,0.9645232815964523
588,0.027739774496391,0.9644761051092136
589,0.02778695098362976,0.9641458696985422
590,0.027834127470868518,0.9640986932113035
591,0.02788130395810728,0.9640515167240647
592,0.02792848044534604,0.964004340236826
593,0.0279756569325848,0.9639571637495872
594,0.02802283341982356,0.9639099872623484
595,0.02807000990706232,0.9638628107751097
596,0.02811718639430108,0.9638156342878709
597,0.02816436288153984,0.9637684578006321
598,0.028211539368778602,0.9637212813133934
599,0.02825871585601736,0.9636741048261547
600,0.02830589234325612,0.9636269283389158
601,0.02835306883049488,0.9635797518516771
602,0.028400245317733643,0.9635325753644384
603,0.028447421804972402,0.9634853988771996
604,0.02849459829221116,0.9634382223899608
605,0.028541774779449924,0.9633910459027221
606,0.028588951266688683,0.9633438694154833
607,0.028636127753927442,0.9632966929282446
608,0.0286833042411662,0.9632495164410058
