Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
167,0.010378472438008825,0.8536237648374869,0.1415123015470567
168,0.010440618979553788,0.8534534833136536,0.14145811558713892
169,0.010502765521098752,0.8532782300664966,0.14139351153819385
170,0.010564912062643714,0.8528606053073147,0.14128088195251448
171,0.010627058604188677,0.8525511155304207,0.1413664864337985
172,0.01068920514573364,0.8521993661052762,0.14131639856941605
173,0.010751351687278603,0.8516512336088493,0.1410912218733922
174,0.010813498228823566,0.850622086880865,0.14135676754665283
175,0.01087564477036853,0.8504779069044806,0.14131224222725391
176,0.010937791311913492,0.8431993039587345,0.14546037719864657
177,0.010999937853458455,0.8427518488596106,0.14544186175868987
178,0.011062084395003419,0.8416642843825738,0.14510678338250294
179,0.011124230936548381,0.8391833944440991,0.14425628299372253
180,0.011186377478093344,0.8390180846435894,0.14419240181415613
181,0.011248524019638308,0.8314138338201477,0.14827537293269924
182,0.01131067056118327,0.8310906718041139,0.14833227554786962
183,0.011372817102728233,0.8307960971971908,0.1483344807828166
184,0.011434963644273197,0.8264520539431982,0.14878334206222785
185,0.011497110185818159,0.8259561245416694,0.14859454189084711
186,0.011559256727363122,0.8255036977192219,0.14880272324986746
187,0.011621403268908086,0.8253010999937854,0.14870708638859936
188,0.011683549810453048,0.8249133055745449,0.1485928062889848
189,0.01174569635199801,0.8247194083649246,0.14855714581063678
190,0.011807842893542975,0.8244745509912375,0.14855536999441793
191,0.011869989435087937,0.8172034056304769,0.15378320663001468
192,0.0119321359766329,0.8170679261699089,0.15372373260214484
193,0.011994282518177864,0.8168802436144431,0.15369229037944732
194,0.012056429059722826,0.8163296252563543,0.15366076890324357
195,0.01211857560126779,0.8160810390901745,0.15360448386951442
196,0.012180722142812753,0.8155192343546079,0.15341301964447412
197,0.012242868684357715,0.8149412715182399,0.15303214513179159
198,0.01230501522590268,0.814555962960661,0.15280962037420212
199,0.012367161767447642,0.8142502019762596,0.15272141192932473
200,0.012429308308992604,0.8139320116835495,0.15262326523936626
201,0.012491454850537568,0.8125150705363243,0.15230578408689305
202,0.01255360139208253,0.8122142812752468,0.15241992191943332
203,0.012615747933627493,0.8118973339133676,0.15231598069814412
204,0.012677894475172457,0.8117171089428872,0.1523146150189539
205,0.01274004101671742,0.8113815176185445,0.15255509393065936
206,0.012802187558262382,0.8110931576657759,0.15270666411021697
207,0.012864334099807346,0.8105586974084892,0.15248000981682475
208,0.012926480641352309,0.8103362127897582,0.15238242499597593
209,0.012988627182897271,0.8062469703560997,0.1524721809711462
210,0.013050773724442235,0.8061139767571937,0.15244481919766636
211,0.013112920265987198,0.8058293455969178,0.15243207327976557
212,0.01317506680753216,0.8055832452923997,0.15244101335884244
213,0.013237213349077124,0.8053483313653597,0.15235231796394746
214,0.013299359890622087,0.8051656205332175,0.1523173404469471
215,0.013361506432167049,0.8049543222919645,0.15223657436944021
216,0.013423652973712013,0.8047827978373006,0.15233044485213149
217,0.013485799515256976,0.803964949350569,0.15218694053260162
218,0.01354794605680194,0.8037238207693744,0.15211149401506396
219,0.013610092598346902,0.8018768255546581,0.15105988680486315
220,0.013672239139891865,0.8016381828351254,0.1510392399875696
221,0.013734385681436829,0.8012615747933631,0.15090403574795924
222,0.013796532222981791,0.8011360387794422,0.15092004047750018
223,0.013858678764526754,0.8006960412653038,0.1508934435514239
224,0.013920825306071718,0.8003728792492701,0.15073739567969943
225,0.01398297184761668,0.8002349139270403,0.15069526523052099
226,0.014045118389161643,0.7999403393201173,0.15057521927734438
