Source,Target,Attributes
33176.0,1501.0,{'Weight': 1.0}
33175.0,3831.0,{'Weight': 1.0}
33181.0,21846.0,{'Weight': 1.0}
415.0,7845.0,{'Weight': 1.0}
415.0,35372.0,{'Weight': 1.0}
415.0,1869.0,{'Weight': 1.0}
33183.0,4569.0,{'Weight': 1.0}
417.0,3368.0,{'Weight': 1.0}
33186.0,11728.0,{'Weight': 1.0}
414.0,1139.0,{'Weight': 1.0}
414.0,8980.0,{'Weight': 1.0}
422.0,5014.0,{'Weight': 1.0}
422.0,14700.0,{'Weight': 1.0}
422.0,4997.0,{'Weight': 1.0}
424.0,20250.0,{'Weight': 1.0}
424.0,23055.0,{'Weight': 1.0}
424.0,23381.0,{'Weight': 1.0}
425.0,11330.0,{'Weight': 1.0}
425.0,11965.0,{'Weight': 1.0}
425.0,6571.0,{'Weight': 1.0}
426.0,427.0,{'Weight': 1.0}
426.0,4357.0,{'Weight': 1.0}
426.0,3453.0,{'Weight': 1.0}
426.0,768.0,{'Weight': 1.0}
428.0,1380.0,{'Weight': 1.0}
428.0,7962.0,{'Weight': 1.0}
428.0,6769.0,{'Weight': 1.0}
428.0,29453.0,{'Weight': 1.0}
429.0,2308.0,{'Weight': 1.0}
429.0,14180.0,{'Weight': 1.0}
429.0,35123.0,{'Weight': 1.0}
430.0,4192.0,{'Weight': 1.0}
33199.0,13062.0,{'Weight': 1.0}
432.0,13165.0,{'Weight': 1.0}
433.0,868.0,{'Weight': 1.0}
433.0,11363.0,{'Weight': 1.0}
433.0,717.0,{'Weight': 1.0}
33202.0,34318.0,{'Weight': 1.0}
435.0,436.0,{'Weight': 1.0}
435.0,11456.0,{'Weight': 1.0}
435.0,17811.0,{'Weight': 1.0}
437.0,5850.0,{'Weight': 1.0}
437.0,8036.0,{'Weight': 1.0}
437.0,13522.0,{'Weight': 1.0}
437.0,15892.0,{'Weight': 1.0}
439.0,5732.0,{'Weight': 1.0}
33208.0,26911.0,{'Weight': 1.0}
33207.0,22771.0,{'Weight': 1.0}
33207.0,35477.0,{'Weight': 1.0}
33207.0,33900.0,{'Weight': 1.0}
442.0,29510.0,{'Weight': 1.0}
33209.0,12306.0,{'Weight': 1.0}
447.0,10424.0,{'Weight': 1.0}
447.0,5979.0,{'Weight': 1.0}
447.0,9865.0,{'Weight': 1.0}
449.0,8017.0,{'Weight': 1.0}
449.0,4247.0,{'Weight': 1.0}
449.0,9411.0,{'Weight': 1.0}
451.0,7153.0,{'Weight': 1.0}
451.0,12519.0,{'Weight': 1.0}
451.0,7306.0,{'Weight': 1.0}
33220.0,470.0,{'Weight': 1.0}
453.0,10282.0,{'Weight': 1.0}
453.0,13154.0,{'Weight': 1.0}
453.0,15114.0,{'Weight': 1.0}
453.0,8070.0,{'Weight': 1.0}
33222.0,33637.0,{'Weight': 1.0}
455.0,13108.0,{'Weight': 1.0}
454.0,3138.0,{'Weight': 1.0}
454.0,14654.0,{'Weight': 1.0}
454.0,3118.0,{'Weight': 1.0}
457.0,6452.0,{'Weight': 1.0}
457.0,6122.0,{'Weight': 1.0}
457.0,14992.0,{'Weight': 1.0}
458.0,2111.0,{'Weight': 1.0}
458.0,10231.0,{'Weight': 1.0}
458.0,16128.0,{'Weight': 1.0}
459.0,15862.0,{'Weight': 1.0}
459.0,9916.0,{'Weight': 1.0}
459.0,14095.0,{'Weight': 1.0}
460.0,9244.0,{'Weight': 1.0}
33225.0,23710.0,{'Weight': 1.0}
33225.0,25953.0,{'Weight': 1.0}
33225.0,34989.0,{'Weight': 1.0}
464.0,10330.0,{'Weight': 1.0}
464.0,3331.0,{'Weight': 1.0}
464.0,35878.0,{'Weight': 1.0}
469.0,3619.0,{'Weight': 1.0}
469.0,5300.0,{'Weight': 1.0}
469.0,4220.0,{'Weight': 1.0}
469.0,7731.0,{'Weight': 1.0}
470.0,6729.0,{'Weight': 1.0}
470.0,6773.0,{'Weight': 1.0}
33238.0,28432.0,{'Weight': 1.0}
473.0,3180.0,{'Weight': 1.0}
33242.0,16362.0,{'Weight': 1.0}
33242.0,37108.0,{'Weight': 1.0}
33242.0,37569.0,{'Weight': 1.0}
474.0,475.0,{'Weight': 1.0}
474.0,2446.0,{'Weight': 1.0}
474.0,9231.0,{'Weight': 1.0}
476.0,9083.0,{'Weight': 1.0}
476.0,3088.0,{'Weight': 1.0}
476.0,3237.0,{'Weight': 1.0}
477.0,16069.0,{'Weight': 1.0}
478.0,10859.0,{'Weight': 1.0}
478.0,2702.0,{'Weight': 1.0}
478.0,26171.0,{'Weight': 1.0}
478.0,26825.0,{'Weight': 1.0}
479.0,1091.0,{'Weight': 1.0}
479.0,6864.0,{'Weight': 1.0}
479.0,17830.0,{'Weight': 1.0}
33245.0,15092.0,{'Weight': 1.0}
481.0,10518.0,{'Weight': 1.0}
481.0,13022.0,{'Weight': 1.0}
481.0,18203.0,{'Weight': 1.0}
482.0,11697.0,{'Weight': 1.0}
475.0,7613.0,{'Weight': 1.0}
475.0,11982.0,{'Weight': 1.0}
480.0,5017.0,{'Weight': 1.0}
33253.0,3708.0,{'Weight': 1.0}
33254.0,19425.0,{'Weight': 1.0}
486.0,1845.0,{'Weight': 1.0}
486.0,7638.0,{'Weight': 1.0}
486.0,25899.0,{'Weight': 1.0}
483.0,2948.0,{'Weight': 1.0}
483.0,34873.0,{'Weight': 1.0}
483.0,10837.0,{'Weight': 1.0}
488.0,7009.0,{'Weight': 1.0}
488.0,10853.0,{'Weight': 1.0}
488.0,17302.0,{'Weight': 1.0}
491.0,492.0,{'Weight': 1.0}
492.0,5287.0,{'Weight': 1.0}
492.0,4565.0,{'Weight': 1.0}
492.0,16054.0,{'Weight': 1.0}
33261.0,1100.0,{'Weight': 1.0}
33259.0,17123.0,{'Weight': 1.0}
33263.0,13178.0,{'Weight': 1.0}
496.0,8077.0,{'Weight': 1.0}
497.0,5410.0,{'Weight': 1.0}
497.0,3065.0,{'Weight': 1.0}
497.0,24790.0,{'Weight': 1.0}
33262.0,7102.0,{'Weight': 1.0}
499.0,16895.0,{'Weight': 1.0}
499.0,2173.0,{'Weight': 1.0}
499.0,22800.0,{'Weight': 1.0}
499.0,35997.0,{'Weight': 1.0}
500.0,26945.0,{'Weight': 1.0}
500.0,10890.0,{'Weight': 1.0}
500.0,2826.0,{'Weight': 1.0}
501.0,3921.0,{'Weight': 1.0}
501.0,31029.0,{'Weight': 1.0}
501.0,4625.0,{'Weight': 1.0}
33267.0,23837.0,{'Weight': 1.0}
33271.0,953.0,{'Weight': 1.0}
33272.0,32750.0,{'Weight': 1.0}
505.0,8849.0,{'Weight': 1.0}
33273.0,27594.0,{'Weight': 1.0}
33275.0,1501.0,{'Weight': 1.0}
33274.0,641.0,{'Weight': 1.0}
508.0,9200.0,{'Weight': 1.0}
508.0,7988.0,{'Weight': 1.0}
508.0,17980.0,{'Weight': 1.0}
510.0,12570.0,{'Weight': 1.0}
510.0,3922.0,{'Weight': 1.0}
510.0,14107.0,{'Weight': 1.0}
511.0,5588.0,{'Weight': 1.0}
511.0,7094.0,{'Weight': 1.0}
511.0,28680.0,{'Weight': 1.0}
512.0,25250.0,{'Weight': 1.0}
512.0,26031.0,{'Weight': 1.0}
512.0,19629.0,{'Weight': 1.0}
33281.0,16365.0,{'Weight': 1.0}
33282.0,1847.0,{'Weight': 1.0}
517.0,13320.0,{'Weight': 1.0}
518.0,7667.0,{'Weight': 1.0}
33289.0,25805.0,{'Weight': 1.0}
33290.0,1306.0,{'Weight': 1.0}
33291.0,11275.0,{'Weight': 1.0}
33293.0,2450.0,{'Weight': 1.0}
33295.0,19658.0,{'Weight': 1.0}
33296.0,2267.0,{'Weight': 1.0}
532.0,15244.0,{'Weight': 1.0}
536.0,20398.0,{'Weight': 1.0}
537.0,3180.0,{'Weight': 1.0}
537.0,2500.0,{'Weight': 1.0}
537.0,4423.0,{'Weight': 1.0}
537.0,3724.0,{'Weight': 1.0}
537.0,1920.0,{'Weight': 1.0}
539.0,16366.0,{'Weight': 1.0}
539.0,17288.0,{'Weight': 1.0}
33308.0,30867.0,{'Weight': 1.0}
33307.0,13961.0,{'Weight': 1.0}
542.0,6133.0,{'Weight': 1.0}
542.0,4430.0,{'Weight': 1.0}
542.0,15591.0,{'Weight': 1.0}
543.0,1447.0,{'Weight': 1.0}
543.0,10624.0,{'Weight': 1.0}
543.0,1920.0,{'Weight': 1.0}
33312.0,32451.0,{'Weight': 1.0}
33309.0,26083.0,{'Weight': 1.0}
541.0,2252.0,{'Weight': 1.0}
541.0,2960.0,{'Weight': 1.0}
541.0,18959.0,{'Weight': 1.0}
551.0,18203.0,{'Weight': 1.0}
551.0,15994.0,{'Weight': 1.0}
551.0,32627.0,{'Weight': 1.0}
33319.0,31547.0,{'Weight': 1.0}
33321.0,7857.0,{'Weight': 1.0}
33323.0,7147.0,{'Weight': 1.0}
556.0,2475.0,{'Weight': 1.0}
33325.0,1787.0,{'Weight': 1.0}
33326.0,15054.0,{'Weight': 1.0}
558.0,6201.0,{'Weight': 1.0}
558.0,15912.0,{'Weight': 1.0}
558.0,23634.0,{'Weight': 1.0}
560.0,9047.0,{'Weight': 1.0}
560.0,3678.0,{'Weight': 1.0}
560.0,24780.0,{'Weight': 1.0}
560.0,21317.0,{'Weight': 1.0}
33329.0,14695.0,{'Weight': 1.0}
33330.0,6507.0,{'Weight': 1.0}
565.0,6326.0,{'Weight': 1.0}
566.0,12351.0,{'Weight': 1.0}
566.0,23866.0,{'Weight': 1.0}
566.0,36080.0,{'Weight': 1.0}
567.0,10972.0,{'Weight': 1.0}
567.0,9049.0,{'Weight': 1.0}
567.0,2201.0,{'Weight': 1.0}
567.0,10392.0,{'Weight': 1.0}
568.0,2411.0,{'Weight': 1.0}
568.0,17569.0,{'Weight': 1.0}
568.0,7843.0,{'Weight': 1.0}
573.0,574.0,{'Weight': 1.0}
33342.0,23853.0,{'Weight': 1.0}
33342.0,25764.0,{'Weight': 1.0}
33342.0,30384.0,{'Weight': 1.0}
574.0,2584.0,{'Weight': 1.0}
574.0,22574.0,{'Weight': 1.0}
576.0,577.0,{'Weight': 1.0}
576.0,1266.0,{'Weight': 1.0}
576.0,6071.0,{'Weight': 1.0}
33346.0,29176.0,{'Weight': 1.0}
579.0,580.0,{'Weight': 1.0}
579.0,16628.0,{'Weight': 1.0}
579.0,28472.0,{'Weight': 1.0}
580.0,16762.0,{'Weight': 1.0}
580.0,12640.0,{'Weight': 1.0}
581.0,5957.0,{'Weight': 1.0}
582.0,3185.0,{'Weight': 1.0}
582.0,32569.0,{'Weight': 1.0}
582.0,16607.0,{'Weight': 1.0}
583.0,3639.0,{'Weight': 1.0}
33351.0,6610.0,{'Weight': 1.0}
33351.0,15967.0,{'Weight': 1.0}
33351.0,33352.0,{'Weight': 1.0}
33356.0,9121.0,{'Weight': 1.0}
589.0,9274.0,{'Weight': 1.0}
589.0,13733.0,{'Weight': 1.0}
33357.0,30769.0,{'Weight': 1.0}
591.0,12990.0,{'Weight': 1.0}
591.0,3678.0,{'Weight': 1.0}
591.0,2861.0,{'Weight': 1.0}
592.0,32135.0,{'Weight': 1.0}
592.0,13953.0,{'Weight': 1.0}
592.0,30767.0,{'Weight': 1.0}
593.0,9280.0,{'Weight': 1.0}
33361.0,27401.0,{'Weight': 1.0}
33361.0,28199.0,{'Weight': 1.0}
33361.0,33362.0,{'Weight': 1.0}
596.0,5441.0,{'Weight': 1.0}
596.0,2080.0,{'Weight': 1.0}
596.0,15891.0,{'Weight': 1.0}
596.0,15798.0,{'Weight': 1.0}
33364.0,31204.0,{'Weight': 1.0}
33366.0,20442.0,{'Weight': 1.0}
595.0,1651.0,{'Weight': 1.0}
600.0,7603.0,{'Weight': 1.0}
600.0,855.0,{'Weight': 1.0}
600.0,14399.0,{'Weight': 1.0}
598.0,9016.0,{'Weight': 1.0}
33370.0,4707.0,{'Weight': 1.0}
33370.0,8495.0,{'Weight': 1.0}
33370.0,20349.0,{'Weight': 1.0}
603.0,604.0,{'Weight': 1.0}
603.0,24049.0,{'Weight': 1.0}
603.0,1545.0,{'Weight': 1.0}
33373.0,7094.0,{'Weight': 1.0}
33365.0,4123.0,{'Weight': 1.0}
33375.0,12466.0,{'Weight': 1.0}
33375.0,26022.0,{'Weight': 1.0}
33375.0,33376.0,{'Weight': 1.0}
610.0,611.0,{'Weight': 1.0}
610.0,632.0,{'Weight': 1.0}
610.0,5278.0,{'Weight': 1.0}
611.0,9795.0,{'Weight': 1.0}
611.0,6798.0,{'Weight': 1.0}
33378.0,28052.0,{'Weight': 1.0}
613.0,1445.0,{'Weight': 1.0}
615.0,15230.0,{'Weight': 1.0}
615.0,10247.0,{'Weight': 1.0}
615.0,15543.0,{'Weight': 1.0}
615.0,9122.0,{'Weight': 1.0}
33384.0,30818.0,{'Weight': 1.0}
33385.0,2922.0,{'Weight': 1.0}
618.0,8350.0,{'Weight': 1.0}
618.0,13881.0,{'Weight': 1.0}
618.0,14635.0,{'Weight': 1.0}
618.0,22105.0,{'Weight': 1.0}
33386.0,24428.0,{'Weight': 1.0}
620.0,18885.0,{'Weight': 1.0}
622.0,3048.0,{'Weight': 1.0}
622.0,33656.0,{'Weight': 1.0}
622.0,4192.0,{'Weight': 1.0}
623.0,19558.0,{'Weight': 1.0}
624.0,4209.0,{'Weight': 1.0}
33393.0,3329.0,{'Weight': 1.0}
33394.0,7834.0,{'Weight': 1.0}
33396.0,32666.0,{'Weight': 1.0}
629.0,842.0,{'Weight': 1.0}
630.0,8588.0,{'Weight': 1.0}
630.0,2502.0,{'Weight': 1.0}
630.0,28655.0,{'Weight': 1.0}
632.0,5812.0,{'Weight': 1.0}
632.0,2502.0,{'Weight': 1.0}
632.0,36550.0,{'Weight': 1.0}
633.0,13410.0,{'Weight': 1.0}
633.0,8370.0,{'Weight': 1.0}
633.0,718.0,{'Weight': 1.0}
634.0,635.0,{'Weight': 1.0}
634.0,4297.0,{'Weight': 1.0}
634.0,2448.0,{'Weight': 1.0}
636.0,4393.0,{'Weight': 1.0}
636.0,9712.0,{'Weight': 1.0}
636.0,10288.0,{'Weight': 1.0}
637.0,10569.0,{'Weight': 1.0}
637.0,10124.0,{'Weight': 1.0}
637.0,22966.0,{'Weight': 1.0}
33403.0,7133.0,{'Weight': 1.0}
641.0,1035.0,{'Weight': 1.0}
641.0,5480.0,{'Weight': 1.0}
641.0,37607.0,{'Weight': 1.0}
641.0,5135.0,{'Weight': 1.0}
33410.0,27587.0,{'Weight': 1.0}
33411.0,31220.0,{'Weight': 1.0}
33412.0,26327.0,{'Weight': 1.0}
33413.0,20032.0,{'Weight': 1.0}
33414.0,15486.0,{'Weight': 1.0}
647.0,1712.0,{'Weight': 1.0}
647.0,3750.0,{'Weight': 1.0}
647.0,10590.0,{'Weight': 1.0}
647.0,2303.0,{'Weight': 1.0}
33416.0,23932.0,{'Weight': 1.0}
33417.0,8383.0,{'Weight': 1.0}
33418.0,21265.0,{'Weight': 1.0}
33419.0,20863.0,{'Weight': 1.0}
33420.0,28223.0,{'Weight': 1.0}
652.0,30375.0,{'Weight': 1.0}
652.0,8946.0,{'Weight': 1.0}
652.0,3136.0,{'Weight': 1.0}
650.0,2760.0,{'Weight': 1.0}
650.0,7729.0,{'Weight': 1.0}
649.0,648.0,{'Weight': 1.0}
649.0,10134.0,{'Weight': 1.0}
649.0,9760.0,{'Weight': 1.0}
33424.0,19822.0,{'Weight': 1.0}
657.0,8350.0,{'Weight': 1.0}
653.0,8813.0,{'Weight': 1.0}
661.0,6290.0,{'Weight': 1.0}
661.0,7094.0,{'Weight': 1.0}
661.0,2720.0,{'Weight': 1.0}
661.0,1550.0,{'Weight': 1.0}
665.0,9678.0,{'Weight': 1.0}
665.0,10908.0,{'Weight': 1.0}
665.0,1708.0,{'Weight': 1.0}
666.0,31367.0,{'Weight': 1.0}
666.0,17583.0,{'Weight': 1.0}
666.0,29422.0,{'Weight': 1.0}
33435.0,6028.0,{'Weight': 1.0}
667.0,6142.0,{'Weight': 1.0}
667.0,3922.0,{'Weight': 1.0}
667.0,10154.0,{'Weight': 1.0}
670.0,22672.0,{'Weight': 1.0}
670.0,33260.0,{'Weight': 1.0}
670.0,22462.0,{'Weight': 1.0}
672.0,1028.0,{'Weight': 1.0}
673.0,4272.0,{'Weight': 1.0}
675.0,676.0,{'Weight': 1.0}
675.0,4785.0,{'Weight': 1.0}
675.0,13407.0,{'Weight': 1.0}
33444.0,8307.0,{'Weight': 1.0}
33444.0,17821.0,{'Weight': 1.0}
33444.0,31045.0,{'Weight': 1.0}
676.0,698.0,{'Weight': 1.0}
676.0,22864.0,{'Weight': 1.0}
678.0,18066.0,{'Weight': 1.0}
678.0,5051.0,{'Weight': 1.0}
678.0,10502.0,{'Weight': 1.0}
33446.0,1748.0,{'Weight': 1.0}
680.0,11889.0,{'Weight': 1.0}
33449.0,9424.0,{'Weight': 1.0}
33449.0,23557.0,{'Weight': 1.0}
33450.0,3921.0,{'Weight': 1.0}
33451.0,12623.0,{'Weight': 1.0}
684.0,685.0,{'Weight': 1.0}
684.0,10116.0,{'Weight': 1.0}
684.0,3849.0,{'Weight': 1.0}
33453.0,9697.0,{'Weight': 1.0}
685.0,5048.0,{'Weight': 1.0}
685.0,10374.0,{'Weight': 1.0}
686.0,15580.0,{'Weight': 1.0}
686.0,6767.0,{'Weight': 1.0}
686.0,19708.0,{'Weight': 1.0}
687.0,688.0,{'Weight': 1.0}
687.0,1867.0,{'Weight': 1.0}
687.0,7964.0,{'Weight': 1.0}
688.0,2905.0,{'Weight': 1.0}
688.0,21102.0,{'Weight': 1.0}
683.0,7608.0,{'Weight': 1.0}
683.0,4123.0,{'Weight': 1.0}
683.0,16646.0,{'Weight': 1.0}
33456.0,29925.0,{'Weight': 1.0}
692.0,6969.0,{'Weight': 1.0}
693.0,3844.0,{'Weight': 1.0}
693.0,12447.0,{'Weight': 1.0}
693.0,796.0,{'Weight': 1.0}
33463.0,18386.0,{'Weight': 1.0}
697.0,8000.0,{'Weight': 1.0}
697.0,24984.0,{'Weight': 1.0}
698.0,15203.0,{'Weight': 1.0}
698.0,19870.0,{'Weight': 1.0}
698.0,19878.0,{'Weight': 1.0}
33467.0,7203.0,{'Weight': 1.0}
33466.0,21053.0,{'Weight': 1.0}
701.0,18109.0,{'Weight': 1.0}
701.0,20605.0,{'Weight': 1.0}
701.0,23783.0,{'Weight': 1.0}
33470.0,19963.0,{'Weight': 1.0}
703.0,704.0,{'Weight': 1.0}
703.0,6051.0,{'Weight': 1.0}
703.0,2842.0,{'Weight': 1.0}
703.0,16820.0,{'Weight': 1.0}
704.0,18096.0,{'Weight': 1.0}
704.0,6766.0,{'Weight': 1.0}
704.0,13998.0,{'Weight': 1.0}
705.0,3823.0,{'Weight': 1.0}
705.0,3370.0,{'Weight': 1.0}
705.0,11418.0,{'Weight': 1.0}
705.0,17986.0,{'Weight': 1.0}
706.0,1781.0,{'Weight': 1.0}
706.0,10744.0,{'Weight': 1.0}
706.0,2082.0,{'Weight': 1.0}
706.0,21831.0,{'Weight': 1.0}
33469.0,12033.0,{'Weight': 1.0}
708.0,9415.0,{'Weight': 1.0}
709.0,2886.0,{'Weight': 1.0}
709.0,2889.0,{'Weight': 1.0}
709.0,8823.0,{'Weight': 1.0}
710.0,15911.0,{'Weight': 1.0}
710.0,21969.0,{'Weight': 1.0}
710.0,27276.0,{'Weight': 1.0}
711.0,4749.0,{'Weight': 1.0}
33480.0,21093.0,{'Weight': 1.0}
33480.0,25969.0,{'Weight': 1.0}
33480.0,35416.0,{'Weight': 1.0}
33481.0,19296.0,{'Weight': 1.0}
714.0,1945.0,{'Weight': 1.0}
713.0,12300.0,{'Weight': 1.0}
715.0,4765.0,{'Weight': 1.0}
715.0,8765.0,{'Weight': 1.0}
715.0,30666.0,{'Weight': 1.0}
718.0,9188.0,{'Weight': 1.0}
718.0,3586.0,{'Weight': 1.0}
718.0,8795.0,{'Weight': 1.0}
33486.0,9981.0,{'Weight': 1.0}
722.0,18364.0,{'Weight': 1.0}
724.0,725.0,{'Weight': 1.0}
725.0,1188.0,{'Weight': 1.0}
725.0,2322.0,{'Weight': 1.0}
725.0,9093.0,{'Weight': 1.0}
725.0,3124.0,{'Weight': 1.0}
33494.0,34714.0,{'Weight': 1.0}
726.0,727.0,{'Weight': 1.0}
726.0,3907.0,{'Weight': 1.0}
726.0,4657.0,{'Weight': 1.0}
726.0,2546.0,{'Weight': 1.0}
726.0,9226.0,{'Weight': 1.0}
726.0,6319.0,{'Weight': 1.0}
33496.0,8145.0,{'Weight': 1.0}
33497.0,4818.0,{'Weight': 1.0}
730.0,10785.0,{'Weight': 1.0}
732.0,23262.0,{'Weight': 1.0}
732.0,14405.0,{'Weight': 1.0}
732.0,31001.0,{'Weight': 1.0}
733.0,22529.0,{'Weight': 1.0}
734.0,2467.0,{'Weight': 1.0}
728.0,8205.0,{'Weight': 1.0}
33495.0,19277.0,{'Weight': 1.0}
737.0,16061.0,{'Weight': 1.0}
737.0,9195.0,{'Weight': 1.0}
737.0,29028.0,{'Weight': 1.0}
738.0,24150.0,{'Weight': 1.0}
738.0,5386.0,{'Weight': 1.0}
738.0,2302.0,{'Weight': 1.0}
33507.0,2596.0,{'Weight': 1.0}
33507.0,29113.0,{'Weight': 1.0}
33507.0,33557.0,{'Weight': 1.0}
33506.0,9001.0,{'Weight': 1.0}
744.0,745.0,{'Weight': 1.0}
745.0,2797.0,{'Weight': 1.0}
745.0,8475.0,{'Weight': 1.0}
748.0,28958.0,{'Weight': 1.0}
748.0,30475.0,{'Weight': 1.0}
748.0,25530.0,{'Weight': 1.0}
33517.0,29889.0,{'Weight': 1.0}
33518.0,30824.0,{'Weight': 1.0}
751.0,1982.0,{'Weight': 1.0}
33520.0,10585.0,{'Weight': 1.0}
33520.0,15868.0,{'Weight': 1.0}
33520.0,34235.0,{'Weight': 1.0}
752.0,12606.0,{'Weight': 1.0}
33522.0,6261.0,{'Weight': 1.0}
755.0,3705.0,{'Weight': 1.0}
755.0,14810.0,{'Weight': 1.0}
755.0,1160.0,{'Weight': 1.0}
756.0,3939.0,{'Weight': 1.0}
756.0,14992.0,{'Weight': 1.0}
756.0,27191.0,{'Weight': 1.0}
33525.0,1034.0,{'Weight': 1.0}
757.0,14731.0,{'Weight': 1.0}
757.0,9996.0,{'Weight': 1.0}
757.0,12875.0,{'Weight': 1.0}
754.0,3969.0,{'Weight': 1.0}
33526.0,32646.0,{'Weight': 1.0}
761.0,15810.0,{'Weight': 1.0}
764.0,18794.0,{'Weight': 1.0}
764.0,8430.0,{'Weight': 1.0}
764.0,13228.0,{'Weight': 1.0}
768.0,9281.0,{'Weight': 1.0}
768.0,15807.0,{'Weight': 1.0}
768.0,10378.0,{'Weight': 1.0}
33537.0,16100.0,{'Weight': 1.0}
770.0,833.0,{'Weight': 1.0}
770.0,1326.0,{'Weight': 1.0}
770.0,5530.0,{'Weight': 1.0}
33539.0,2424.0,{'Weight': 1.0}
772.0,9520.0,{'Weight': 1.0}
772.0,10751.0,{'Weight': 1.0}
772.0,19884.0,{'Weight': 1.0}
771.0,2653.0,{'Weight': 1.0}
771.0,9864.0,{'Weight': 1.0}
771.0,16489.0,{'Weight': 1.0}
33540.0,13415.0,{'Weight': 1.0}
775.0,14913.0,{'Weight': 1.0}
33544.0,3974.0,{'Weight': 1.0}
777.0,4022.0,{'Weight': 1.0}
777.0,7217.0,{'Weight': 1.0}
777.0,20558.0,{'Weight': 1.0}
778.0,2119.0,{'Weight': 1.0}
778.0,2507.0,{'Weight': 1.0}
778.0,15458.0,{'Weight': 1.0}
33546.0,21689.0,{'Weight': 1.0}
33546.0,22904.0,{'Weight': 1.0}
33546.0,33545.0,{'Weight': 1.0}
33548.0,24823.0,{'Weight': 1.0}
781.0,6326.0,{'Weight': 1.0}
781.0,6775.0,{'Weight': 1.0}
781.0,37141.0,{'Weight': 1.0}
33551.0,15579.0,{'Weight': 1.0}
33551.0,26874.0,{'Weight': 1.0}
33551.0,34302.0,{'Weight': 1.0}
33543.0,11083.0,{'Weight': 1.0}
785.0,7177.0,{'Weight': 1.0}
785.0,1133.0,{'Weight': 1.0}
785.0,35092.0,{'Weight': 1.0}
33554.0,26181.0,{'Weight': 1.0}
33555.0,3110.0,{'Weight': 1.0}
788.0,789.0,{'Weight': 1.0}
788.0,5421.0,{'Weight': 1.0}
788.0,4805.0,{'Weight': 1.0}
789.0,14878.0,{'Weight': 1.0}
789.0,27806.0,{'Weight': 1.0}
789.0,28305.0,{'Weight': 1.0}
790.0,14932.0,{'Weight': 1.0}
790.0,2829.0,{'Weight': 1.0}
790.0,8756.0,{'Weight': 1.0}
790.0,36380.0,{'Weight': 1.0}
33560.0,31272.0,{'Weight': 1.0}
33561.0,17812.0,{'Weight': 1.0}
794.0,14666.0,{'Weight': 1.0}
795.0,14175.0,{'Weight': 1.0}
795.0,9229.0,{'Weight': 1.0}
795.0,6997.0,{'Weight': 1.0}
791.0,4026.0,{'Weight': 1.0}
791.0,25529.0,{'Weight': 1.0}
791.0,3392.0,{'Weight': 1.0}
799.0,4686.0,{'Weight': 1.0}
33568.0,5611.0,{'Weight': 1.0}
33568.0,16079.0,{'Weight': 1.0}
33568.0,33569.0,{'Weight': 1.0}
33568.0,35512.0,{'Weight': 1.0}
802.0,4777.0,{'Weight': 1.0}
802.0,3282.0,{'Weight': 1.0}
802.0,2406.0,{'Weight': 1.0}
803.0,6265.0,{'Weight': 1.0}
33567.0,28114.0,{'Weight': 1.0}
33573.0,20071.0,{'Weight': 1.0}
33574.0,30612.0,{'Weight': 1.0}
805.0,804.0,{'Weight': 1.0}
805.0,14306.0,{'Weight': 1.0}
805.0,11475.0,{'Weight': 1.0}
812.0,6240.0,{'Weight': 1.0}
812.0,7691.0,{'Weight': 1.0}
812.0,35028.0,{'Weight': 1.0}
33582.0,30107.0,{'Weight': 1.0}
816.0,22757.0,{'Weight': 1.0}
816.0,9121.0,{'Weight': 1.0}
816.0,5094.0,{'Weight': 1.0}
819.0,13945.0,{'Weight': 1.0}
819.0,6330.0,{'Weight': 1.0}
819.0,24678.0,{'Weight': 1.0}
820.0,5601.0,{'Weight': 1.0}
821.0,822.0,{'Weight': 1.0}
821.0,13976.0,{'Weight': 1.0}
821.0,31358.0,{'Weight': 1.0}
822.0,7743.0,{'Weight': 1.0}
822.0,1865.0,{'Weight': 1.0}
823.0,824.0,{'Weight': 1.0}
823.0,849.0,{'Weight': 1.0}
823.0,24648.0,{'Weight': 1.0}
824.0,1766.0,{'Weight': 1.0}
824.0,14305.0,{'Weight': 1.0}
33594.0,32300.0,{'Weight': 1.0}
827.0,828.0,{'Weight': 1.0}
827.0,10098.0,{'Weight': 1.0}
827.0,10632.0,{'Weight': 1.0}
828.0,21183.0,{'Weight': 1.0}
828.0,30057.0,{'Weight': 1.0}
33596.0,5797.0,{'Weight': 1.0}
830.0,27015.0,{'Weight': 1.0}
830.0,14881.0,{'Weight': 1.0}
830.0,4585.0,{'Weight': 1.0}
830.0,7460.0,{'Weight': 1.0}
834.0,9110.0,{'Weight': 1.0}
33603.0,2297.0,{'Weight': 1.0}
33605.0,17817.0,{'Weight': 1.0}
838.0,27158.0,{'Weight': 1.0}
838.0,11136.0,{'Weight': 1.0}
838.0,20763.0,{'Weight': 1.0}
838.0,17366.0,{'Weight': 1.0}
33608.0,2583.0,{'Weight': 1.0}
841.0,25647.0,{'Weight': 1.0}
841.0,30326.0,{'Weight': 1.0}
841.0,16286.0,{'Weight': 1.0}
842.0,8134.0,{'Weight': 1.0}
842.0,10806.0,{'Weight': 1.0}
843.0,980.0,{'Weight': 1.0}
843.0,6100.0,{'Weight': 1.0}
843.0,1244.0,{'Weight': 1.0}
843.0,4154.0,{'Weight': 1.0}
