Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
453,0.02815238331986825,0.18593250885588222,0.05172332120759432
454,0.028214529861413214,0.18537070412031575,0.05186644470349871
455,0.028276676402958174,0.18354483872972469,0.051299834719538334
456,0.02833882294450314,0.1831769312037785,0.0512642707718181
457,0.028400969486048103,0.18138213908395995,0.05205475621627364
458,0.028463116027593063,0.17881175812566028,0.05209775352134065
459,0.028525262569138028,0.17864147660182708,0.051937856201513304
460,0.02858740911068299,0.1781182027220185,0.051626136032121885
461,0.028649555652227952,0.17802871170219375,0.05156830685280192
462,0.028711702193772917,0.17626623578397863,0.052386636113306226
463,0.02877384873531788,0.17608352495183646,0.052471334185858365
464,0.02883599527686284,0.17585109688645828,0.052456365246081334
465,0.028898141818407806,0.17560126778944748,0.0525194403517588
466,0.02896028835995277,0.17529923559753902,0.052165161086071096
