node_id,longitude,latitude
1748,-122.3055285975678,47.66866884214696
1749,-122.286806899252,47.7082795082677
1751,-122.3207384375255,47.62193229128
1752,-122.296977024921,47.7229436582306
1759,-122.317948401197,47.5899378865385
1765,-122.363931107787,47.6615214864321
1766,-122.36393073953,47.661413090237
1771,-122.275378714008,47.551233245744
1773,-122.387000253454,47.6850286913059
1779,-122.32393316813176,47.62005980167648
1780,-122.3239356557255,47.62004547830225
1781,-122.298570642537,47.6679493455411
1784,-122.30137089727698,47.6123269230773
1785,-122.378843097366,47.670231574381
1787,-122.337825494746,47.6876332933338
1789,-122.27677552801435,47.6591142718444
1790,-122.395751145624,47.6766441974404
1795,-122.301596512733,47.6760835421427
1803,-122.281763785374,47.53695670012763
1806,-122.317428663928,47.5760831277475
1811,-122.31771329202942,47.60007156496401
1814,-122.359805221561,47.7029953204863
1820,-122.378805229718,47.6644604144714
1821,-122.365940821112,47.68245676179979
1822,-122.3072507481,47.5878060498171
1823,-122.307247904695,47.5880772391121
1826,-122.28202007761855,47.53909990349586
1828,-122.325264509907,47.6431370285999
1830,-122.366065475905,47.6687391010156
1831,-122.366074184905,47.6685180327957
1832,-122.362752949898,47.6570077551346
1833,-122.303554926967,47.75020608013201
1834,-122.322925964622,47.6903103434237
1835,-122.22753676093198,47.4968025275619
1844,-122.32982037158,47.6185664738031
1845,-122.280788748713,47.5640680934963
1847,-122.23090159115698,47.5027425139343
1850,-122.368667772683,47.6730278955521
1852,-122.299008583839,47.6008244973531
1853,-122.285372463172,47.6233102622359
1854,-122.285388906873,47.623318146169495
1858,-122.31819162124502,47.61235236972269
1859,-122.3181970311934,47.61256756811333
1861,-122.32773166202,47.63931881601949
1862,-122.32102039053288,47.625048684886856
1864,-122.3216481146076,47.76631200533356
1865,-122.32164410645,47.7658212204297
1867,-122.358573336186,47.75848820679041
1868,-122.374026230677,47.6843747987343
1869,-122.3020759009684,47.74743273846612
1870,-122.29139813484714,47.58939463931843
1871,-122.291363400669,47.587645806165895
1872,-122.316175470705,47.5594782430998
1879,-122.371444674852,47.6745892678963
1880,-122.294988499291,47.6117136231499
1881,-122.278157390695,47.5582326010928
1886,-122.356186578122,47.6596048917903
1889,-122.292555939858,47.71922217243989
1890,-122.376085126343,47.6730436413383
1897,-122.376707215679,47.6942374905837
1902,-122.3013237855756,47.61651563893948
1904,-122.295927188036,47.6974503021702
1905,-122.33636979021,47.6893795224368
1906,-122.29545092236,47.742852450107
1908,-122.272586311208,47.5518477387146
1909,-122.365935878208,47.6846654754903
1917,-122.355411570084,47.68397728131
1920,-122.27410131843077,47.65849021368784
1921,-122.27410960600332,47.65920217420344
1925,-122.280407383666,47.52614941726879
1928,-122.267978602938,47.5158530358224
1929,-122.267497767928,47.5155476392859
1931,-122.314629596769,47.5809662829149
1933,-122.286098876497,47.62299961419131
1934,-122.388782897444,47.6867505199384
1936,-122.27506963835334,47.65703175145193
1944,-122.30617061085302,47.61748070700569
1945,-122.37530214920498,47.6777530257934
1947,-122.32039697547002,47.69855867112201
1960,-122.333189357644,47.5860287367456
1964,-122.328936469174,47.7267632781612
1972,-122.315781673653,47.67880981756221
1974,-122.308844429429,47.6091420114609
1979,-122.306845867255,47.6939007493499
1981,-122.276951768916,47.65352653479115
1982,-122.276933803573,47.6535313840737
1991,-122.317917644468,47.6372084736275
2000,-122.235697968285,47.4919931419664
2004,-122.329731825342,47.7650549750017
2005,-122.3297084593,47.7646451731075
2006,-122.264898832771,47.5053944559963
2007,-122.264898531493,47.504909787217
2013,-122.259602696948,47.49391995376019
2014,-122.259620018732,47.49336249264061
2015,-122.347686012542,47.731091549147
2018,-122.296963921668,47.5444627632584
2019,-122.302239176804,47.57839829011599
2024,-122.287934120152,47.5497641133035
2025,-122.324138959151,47.6241208481001
2028,-122.376781007657,47.7016590505315
2029,-122.307363751568,47.6156779157256
2036,-122.322495100301,47.6778103804925
2042,-122.292919701129,47.57968773387
2046,-122.2936800560206,47.66213686745672
2052,-122.284112129794,47.55545156403431
2059,-122.301235907742,47.5965283024162
2061,-122.332545521357,47.6567463591296
2062,-122.344691611049,47.6649501759064
2064,-122.372990163001,47.6672060671842
2069,-122.37688612037,47.6924840238534
2075,-122.29071559349237,47.72026703932146
2077,-122.35258200169,47.6923904318595
2080,-122.306567278272,47.6648049062287
2082,-122.3019525723898,47.66794564157043
2085,-122.283369281579,47.66846192813241
2086,-122.309891342333,47.7120921126933
2087,-122.338581272196,47.6480061798588
2088,-122.3158463100894,47.59628398697904
2093,-122.34586197954248,47.7739303445398
2096,-122.32334903435,47.6823882663594
2097,-122.3236676527276,47.68215465819766
2100,-122.339192503035,47.68514669285779
2101,-122.339047767696,47.685456561985
2105,-122.309925853917,47.7284973367192
2107,-122.291651994917,47.5461806020275
2108,-122.350937841119,47.7549504431403
2109,-122.36608047754,47.66726225144671
2110,-122.355396064698,47.6650520471901
