node_id,community_id
5723,4
1628,4
1629,4
13918,4
3681,4
13921,4
3686,4
3687,4
1639,4
1640,4
20079,4
5750,4
3705,4
9856,4
9857,4
3714,4
3713,4
9861,4
11914,4
18067,4
3740,4
3741,4
1692,4
1693,4
13984,4
5793,4
1720,4
18109,4
18112,4
18113,4
9927,4
9928,4
14031,4
7888,4
7898,4
5854,4
16096,4
5859,4
5860,4
12007,4
12008,4
5866,4
5867,4
12010,4
7922,4
7924,4
7925,4
1788,4
1789,4
5887,4
5888,4
7938,4
7939,4
14092,4
3857,4
3858,4
7956,4
12054,4
5914,4
3867,4
10013,4
10017,4
10018,4
5932,4
5933,4
12083,4
14133,4
12087,4
10044,4
10049,4
18243,4
12104,4
1867,4
10060,4
1868,4
5968,4
5969,4
18259,4
8025,4
18266,4
8026,4
5981,4
8036,4
10094,4
14204,4
1918,4
1919,4
1925,4
1926,4
10123,4
10124,4
12174,4
12175,4
8081,4
10131,4
1941,4
1942,4
14230,4
10155,4
10162,4
14259,4
10164,4
14261,4
14262,4
16315,4
12223,4
10180,4
4048,4
4061,4
4062,4
16353,4
6121,4
6122,4
6123,4
20465,4
4094,4
4095,4
2058,5
2059,5
7180,5
7181,5
6156,5
5140,5
5141,5
2070,5
2071,5
11284,5
5143,5
5142,5
2075,5
2076,5
10269,5
2041,5
5151,5
5152,5
9249,5
14369,5
18467,5
34,5
35,5
17447,5
48,5
3121,5
49,5
9264,5
8245,5
5169,5
5170,5
12346,5
13371,5
5185,5
5186,5
19522,5
5189,5
16454,5
5190,5
8264,5
14411,5
7246,5
7247,5
18515,5
11348,5
11350,5
11351,5
12379,5
11357,5
12382,5
10336,5
16481,5
10337,5
11368,5
8296,5
16491,5
13425,5
6261,5
6262,5
7287,5
7288,5
12409,5
13435,5
13436,5
10363,5
6273,5
16513,5
1154,5
1155,5
3209,5
10383,5
10384,5
6287,5
6288,5
13455,5
13456,5
9366,5
11415,5
4248,5
11425,5
16545,5
7332,5
7333,5
6310,5
13482,5
10412,5
3247,5
3248,5
6328,5
7357,5
7358,5
9407,5
8383,5
4287,5
4288,5
8395,5
17613,5
17614,5
6351,5
6352,5
3281,5
10450,5
7377,5
17615,5
3282,5
3283,5
8408,5
10453,5
1253,5
1254,5
14565,5
16619,5
7404,5
7405,5
11502,5
2287,5
2288,5
10479,5
241,5
242,5
16633,5
10497,5
14597,5
9478,5
2312,5
2313,5
2314,5
2315,5
3346,5
3347,5
17687,5
8471,5
8472,5
20762,5
17693,5
16671,5
4384,5
3365,5
16680,5
2346,5
2347,5
7478,5
12600,5
16697,5
3384,5
3385,5
1340,5
1341,5
7480,5
4411,5
6466,5
6467,5
8515,5
8516,5
11592,5
329,5
14666,5
330,5
5454,5
5455,5
6480,5
6481,5
15697,5
14677,5
15713,5
16739,5
364,5
365,5
12657,5
15736,5
4476,5
4477,5
8579,5
9610,5
15761,5
402,5
403,5
15762,5
11671,5
5531,5
3487,5
3488,5
3492,5
3501,5
3502,5
2480,5
20916,5
20917,5
20918,5
20920,5
20925,5
20926,5
12736,5
8644,5
20936,5
20937,5
20938,5
20942,5
5584,5
5585,5
9682,5
16853,5
16854,5
7638,5
5595,5
8668,5
14811,5
5596,5
20967,5
3563,5
3564,5
5613,5
5614,5
12784,5
11760,5
12792,5
508,5
509,5
6652,5
12800,5
5635,5
12805,5
12806,5
9745,5
16913,5
18964,5
11798,5
2584,5
8729,5
2585,5
14877,5
16930,5
547,5
548,5
14890,5
6699,5
6700,5
13873,5
8757,5
11833,5
7737,5
7738,5
16956,5
5694,5
10818,5
10819,5
13898,5
3662,5
3663,5
14934,5
8791,5
14935,5
7768,5
7769,5
11869,5
1642,5
1643,5
17014,5
12919,5
1660,5
640,5
641,5
20104,5
20106,5
