source,target,distance_ft,edge_type
T_8958,P_37213,19521.945110313496,transport_to_power
T_8960,P_28475,99.8239130840463,transport_to_power
T_8961,P_28475,203.32993597876873,transport_to_power
T_8962,P_3998,4696.222642592325,transport_to_power
T_8963,P_3998,4662.974413330451,transport_to_power
T_8964,P_35128,23032.239890553927,transport_to_power
T_8967,P_33674,215.8713377016019,transport_to_power
T_8968,P_30746,3799.1958088230335,transport_to_power
T_8972,P_36032,1557.523534999202,transport_to_power
T_8973,P_10514,11298.071711595881,transport_to_power
T_8974,P_9151,317.99435493250746,transport_to_power
T_8977,P_34582,246.6079698975817,transport_to_power
T_8981,P_35128,22690.655703707194,transport_to_power
T_8985,P_26136,476.8661006914519,transport_to_power
T_8986,P_8788,12257.668762017676,transport_to_power
T_8988,P_13986,2814.8723230318683,transport_to_power
T_8989,P_8788,17188.27459360156,transport_to_power
T_8990,P_5062,432.07363006445524,transport_to_power
T_8991,P_24356,335.7061242670941,transport_to_power
T_8992,P_36942,6914.251465777105,transport_to_power
T_8994,P_36350,137.4778133638542,transport_to_power
T_8996,P_10514,12622.67472119495,transport_to_power
T_8997,P_30339,184.6534255409533,transport_to_power
T_8999,P_10514,9266.82518940468,transport_to_power
T_9001,P_21876,4464.912605596819,transport_to_power
T_9002,P_20186,131.57937653243633,transport_to_power
T_9003,P_2970,159.21389678557344,transport_to_power
T_9005,P_26716,21337.227336379183,transport_to_power
T_9006,P_15624,185.5920209670042,transport_to_power
T_9007,P_10514,14146.671400892556,transport_to_power
T_9008,P_10514,14424.88691956059,transport_to_power
T_9009,P_24264,349.7737800322983,transport_to_power
T_9010,P_27952,175.46917661287813,transport_to_power
T_9011,P_14560,257.89595076758405,transport_to_power
T_9014,P_10514,16539.932864148752,transport_to_power
T_9015,P_17554,3028.456855033423,transport_to_power
T_9018,P_1781,33.13745831871548,transport_to_power
T_9020,P_24850,1958.0954044018267,transport_to_power
T_9021,P_37213,22455.789681541486,transport_to_power
T_9022,P_11609,3449.8864141951085,transport_to_power
T_9023,P_20046,3278.404854305291,transport_to_power
T_9024,P_10808,110.30949694770611,transport_to_power
T_9026,P_21923,182.74155094060046,transport_to_power
T_9031,P_15367,259.34708774794234,transport_to_power
T_9032,P_6783,198.41594335963987,transport_to_power
T_9033,P_16508,134.65897224534424,transport_to_power
T_9036,P_12311,151.82552169890374,transport_to_power
T_9037,P_10797,131.53861786016427,transport_to_power
T_9038,P_28563,335.66415128418856,transport_to_power
T_9040,P_15292,1723.528385688183,transport_to_power
T_9041,P_15292,2146.867879966642,transport_to_power
T_9042,P_10514,9234.756760428007,transport_to_power
T_9044,P_13710,1955.4378990788973,transport_to_power
T_9045,P_13710,1728.946323311406,transport_to_power
T_9047,P_11195,711.2577708974483,transport_to_power
T_9048,P_17554,6530.9552513269755,transport_to_power
T_9049,P_36148,7260.560451397102,transport_to_power
T_9050,P_36148,6801.759325296041,transport_to_power
T_9051,P_26716,15835.340195363635,transport_to_power
T_9054,P_10514,15234.649247245348,transport_to_power
T_9055,P_36942,4666.287343165582,transport_to_power
T_9056,P_36942,4842.9523084084085,transport_to_power
T_9057,P_7649,6605.856783709385,transport_to_power
T_9063,P_10298,500.7475816642449,transport_to_power
T_9065,P_10514,10707.823027398337,transport_to_power
T_9066,P_10514,10765.667278313398,transport_to_power
T_9068,P_6989,180.79318999439056,transport_to_power
T_9069,P_6989,106.9455600135326,transport_to_power
T_9072,P_22829,132.81448577188115,transport_to_power
T_9075,P_10314,105.67793311098112,transport_to_power
T_9076,P_23111,80.53110432325593,transport_to_power
T_9078,P_31838,684.1721884589886,transport_to_power
T_9079,P_31838,763.3017219104088,transport_to_power
T_9080,P_10514,3856.8248329076337,transport_to_power
T_9082,P_29892,699.2688633431828,transport_to_power
T_9083,P_8788,16084.029055739922,transport_to_power
T_9084,P_8788,16171.070387583746,transport_to_power
T_9085,P_35266,614.2313468275646,transport_to_power
T_9087,P_35128,16076.419500959943,transport_to_power
T_9088,P_35128,16563.473036388437,transport_to_power
T_9090,P_10054,510.089469939646,transport_to_power
T_9091,P_21991,20707.277550733896,transport_to_power
T_9094,P_25670,103.2826553956929,transport_to_power
T_9097,P_34980,126.30853243938506,transport_to_power
T_9111,P_17178,212.19085799778705,transport_to_power
T_9112,P_5919,4910.6897335026815,transport_to_power
T_9113,P_16255,192.2906383015526,transport_to_power
T_9114,P_16254,26.9139209806368,transport_to_power
T_9115,P_18986,20999.018244819305,transport_to_power
T_9116,P_18986,20788.862684215528,transport_to_power
T_9119,P_11376,7484.163351434188,transport_to_power
T_9120,P_10514,16110.985469851437,transport_to_power
T_9121,P_10514,16228.855884806482,transport_to_power
T_9123,P_14076,162.58574899496008,transport_to_power
T_9125,P_33613,500.7901124286109,transport_to_power
T_9126,P_35128,22631.12110721959,transport_to_power
T_9127,P_2658,122.5533060922906,transport_to_power
T_9130,P_21469,178.05950656022446,transport_to_power
T_9132,P_8788,14612.871104407772,transport_to_power
T_9135,P_11376,3758.623912071433,transport_to_power
T_9136,P_11376,3638.148592031661,transport_to_power
T_9138,P_1762,2263.3468047549745,transport_to_power
T_9141,P_11208,143.42412589298084,transport_to_power
T_9145,P_22201,207.14264575138193,transport_to_power
T_9146,P_28163,664.2714303093198,transport_to_power
T_9147,P_27050,4447.528023436585,transport_to_power
T_9148,P_3737,3875.735127970581,transport_to_power
T_9149,P_2080,158.92837247892336,transport_to_power
T_9150,P_30746,7782.907735568249,transport_to_power
T_9152,P_29437,457.94965606071594,transport_to_power
T_9155,P_5526,654.4843161289378,transport_to_power
T_9156,P_13984,754.2652239248749,transport_to_power
T_9159,P_10514,18233.26373018334,transport_to_power
T_9160,P_10514,17381.45408501387,transport_to_power
T_9164,P_13058,7916.0420615167895,transport_to_power
T_9165,P_14481,350.18446943288063,transport_to_power
T_9166,P_6859,466.01862551904304,transport_to_power
T_9170,P_13091,141.3458373189186,transport_to_power
T_9171,P_20958,149.54892696970688,transport_to_power
T_9175,P_23815,147.01767078467853,transport_to_power
T_9177,P_26716,16052.961008519547,transport_to_power
T_9179,P_13984,880.5965010536836,transport_to_power
T_9181,P_21991,10309.674450292288,transport_to_power
T_9182,P_21991,10513.238972375433,transport_to_power
T_9184,P_31941,750.8201047451768,transport_to_power
T_9188,P_10514,14886.064986263638,transport_to_power
T_9191,P_18054,607.9780541804462,transport_to_power
T_9192,P_18986,10063.991020702013,transport_to_power
T_9193,P_37213,14819.020956772263,transport_to_power
T_9194,P_11311,181.45442363897865,transport_to_power
T_9199,P_35372,1265.4378746297552,transport_to_power
T_9200,P_30746,7695.015633389286,transport_to_power
T_9204,P_6429,3277.0764264910363,transport_to_power
T_9205,P_32081,1653.4757648984046,transport_to_power
T_9206,P_17103,1518.5019831781372,transport_to_power
T_9210,P_2116,182.68847138557837,transport_to_power
T_9211,P_1762,1331.9486464651327,transport_to_power
T_9215,P_24077,1331.3237472639448,transport_to_power
T_9216,P_21516,56.755153708971896,transport_to_power
T_9218,P_8788,14232.34342790223,transport_to_power
T_9219,P_35128,19271.510366495375,transport_to_power
T_9220,P_35128,19332.153647962117,transport_to_power
T_9226,P_12639,195.3438005670074,transport_to_power
T_9229,P_12597,346.3292098414996,transport_to_power
T_9231,P_1287,209.2952456099806,transport_to_power
T_9232,P_10514,10620.615878940545,transport_to_power
T_9234,P_31867,267.15124107509223,transport_to_power
T_9238,P_35111,293.45676713073055,transport_to_power
T_9239,P_10514,13239.370809120792,transport_to_power
T_9240,P_14905,574.2739287058346,transport_to_power
T_9242,P_10514,6112.563735545524,transport_to_power
T_9243,P_24850,1983.0196732979168,transport_to_power
T_9244,P_24850,1665.8626620580933,transport_to_power
T_9245,P_37213,21396.082944808753,transport_to_power
T_9246,P_12844,331.898955792941,transport_to_power
T_9247,P_14750,92.38069197643017,transport_to_power
T_9248,P_35128,16118.210986387207,transport_to_power
T_9250,P_34867,4544.039933063873,transport_to_power
T_9251,P_13058,3940.346020542263,transport_to_power
T_9253,P_36282,3360.189267440501,transport_to_power
T_9254,P_9961,11745.938091462478,transport_to_power
T_9255,P_9961,11400.652502636412,transport_to_power
T_9256,P_24369,7518.959837453772,transport_to_power
T_9257,P_24369,6407.478250349278,transport_to_power
T_9259,P_11141,768.4559699598577,transport_to_power
T_9260,P_21151,232.8933922067134,transport_to_power
T_9261,P_35128,14077.887256412814,transport_to_power
T_9268,P_36148,12215.680021430686,transport_to_power
T_9269,P_35128,12455.71686194826,transport_to_power
T_9270,P_2631,209.92788269059292,transport_to_power
T_9271,P_10514,11427.260353124764,transport_to_power
T_9272,P_35427,577.7020705264498,transport_to_power
T_9273,P_37213,16330.66346724265,transport_to_power
T_9274,P_2062,232.786564603525,transport_to_power
T_9277,P_22258,9337.635672811433,transport_to_power
T_9278,P_22258,9177.654206340485,transport_to_power
T_9279,P_14367,475.1374594424638,transport_to_power
T_9280,P_14367,273.3171212737339,transport_to_power
T_9282,P_10514,16734.956595023632,transport_to_power
T_9283,P_7627,1487.4103569432966,transport_to_power
T_9284,P_13953,249.08984149530647,transport_to_power
T_9286,P_36942,3677.3964098285824,transport_to_power
T_9290,P_29871,95.92967775912416,transport_to_power
T_9293,P_8302,265.60170622861284,transport_to_power
T_9297,P_8788,11778.252433746024,transport_to_power
T_9298,P_8788,11595.289774665704,transport_to_power
T_9299,P_10078,1555.2070337025455,transport_to_power
T_9300,P_14988,1230.9979227976849,transport_to_power
T_9301,P_14988,1344.351311259444,transport_to_power
T_9302,P_14929,139.55907177851276,transport_to_power
T_9303,P_35128,15486.706723390458,transport_to_power
T_9305,P_30746,9655.976184236826,transport_to_power
T_9308,P_10514,16574.38990556586,transport_to_power
T_9310,P_10514,9993.24943564619,transport_to_power
T_9312,P_1477,222.11298074122865,transport_to_power
T_9313,P_21991,9214.622687345296,transport_to_power
T_9314,P_30746,6352.836428432195,transport_to_power
T_9316,P_27952,257.79783492166604,transport_to_power
T_9318,P_26716,17287.951000357793,transport_to_power
T_9319,P_7649,3218.7417973690162,transport_to_power
T_9320,P_7649,2950.511685158021,transport_to_power
T_9322,P_11145,296.9760006829306,transport_to_power
T_9324,P_36148,6292.924785776185,transport_to_power
T_9326,P_14674,136.75558451861727,transport_to_power
T_9327,P_14674,161.47030741779332,transport_to_power
T_9328,P_16331,239.56053753261634,transport_to_power
T_9332,P_28988,190.28019574468036,transport_to_power
T_9333,P_1227,451.9398099065969,transport_to_power
T_9335,P_21991,20986.384400379557,transport_to_power
T_9336,P_35128,21359.067840084,transport_to_power
T_9344,P_29437,2109.4269739251476,transport_to_power
T_9345,P_29437,1777.5218877541943,transport_to_power
T_9346,P_8788,15941.563804551632,transport_to_power
T_9347,P_29427,178.93302377429015,transport_to_power
T_9350,P_26575,133.55210033619147,transport_to_power
T_9353,P_30056,269.8166389055054,transport_to_power
T_9354,P_37213,21642.321555930856,transport_to_power
T_9356,P_30746,10766.593756212345,transport_to_power
T_9357,P_8788,7952.953100012701,transport_to_power
T_9358,P_37213,11711.274889496754,transport_to_power
T_9359,P_10514,9686.419768845963,transport_to_power
T_9360,P_16630,174.3864605426541,transport_to_power
T_9362,P_23871,352.3713451340824,transport_to_power
T_9363,P_17321,631.6654728867636,transport_to_power
T_9369,P_20512,1400.5140494210582,transport_to_power
T_9370,P_31225,1572.5045944991427,transport_to_power
T_9371,P_30183,121.48252923590123,transport_to_power
T_9373,P_35128,3781.2847200718907,transport_to_power
T_9374,P_15878,3462.4246592432487,transport_to_power
T_9377,P_10514,15273.873126815546,transport_to_power
T_9382,P_14078,1310.4095337398605,transport_to_power
T_9386,P_8318,165.51021913908883,transport_to_power
T_9387,P_32219,107.2708695000405,transport_to_power
T_9391,P_10514,11741.788165465508,transport_to_power
T_9392,P_14489,469.20479056807636,transport_to_power
T_9393,P_10514,15550.44049988819,transport_to_power
T_9394,P_10514,15478.543898995513,transport_to_power
T_9395,P_36942,1561.0861009294304,transport_to_power
T_9397,P_16343,11717.099683652392,transport_to_power
T_9398,P_8788,12237.939143937663,transport_to_power
T_9401,P_3909,105.46218246786428,transport_to_power
T_9404,P_10514,6680.562875669776,transport_to_power
T_9405,P_35128,14784.419593314355,transport_to_power
T_9407,P_30847,124.99535066079615,transport_to_power
T_9408,P_19120,152.26105152281664,transport_to_power
T_9410,P_19111,276.9272559673285,transport_to_power
T_9411,P_8652,181.61974843714705,transport_to_power
T_9413,P_33469,3155.392044558886,transport_to_power
T_9414,P_8788,17185.246491408383,transport_to_power
T_9415,P_22258,7406.271713273826,transport_to_power
T_9420,P_10860,302.76310212656523,transport_to_power
T_9423,P_22201,92.14235596451049,transport_to_power
T_9427,P_10514,7208.205540162459,transport_to_power
T_9429,P_6429,5555.897208899631,transport_to_power
T_9430,P_6429,4951.4190784419725,transport_to_power
T_9431,P_26716,11580.674714156747,transport_to_power
T_9436,P_3793,270.5476093234039,transport_to_power
T_9437,P_13217,709.1916331942991,transport_to_power
T_9439,P_10514,12413.786956040785,transport_to_power
T_9441,P_24850,348.6277098176025,transport_to_power
T_9442,P_17554,9640.9102041007,transport_to_power
T_9443,P_10514,14572.868268692802,transport_to_power
T_9445,P_24842,142.476542916901,transport_to_power
T_9446,P_33728,178.94845779866745,transport_to_power
T_9447,P_8788,12718.878861289391,transport_to_power
T_9450,P_26716,938.55141794183,transport_to_power
T_9451,P_16316,250.37245897538284,transport_to_power
T_9452,P_16316,185.4364072026386,transport_to_power
T_9454,P_3962,1552.2090495370612,transport_to_power
T_9455,P_3962,1090.509088204889,transport_to_power
T_9458,P_5981,378.1797013016509,transport_to_power
T_9459,P_5981,268.4112922174662,transport_to_power
T_9460,P_15624,1453.1581381292283,transport_to_power
T_9461,P_25068,167.99004955847985,transport_to_power
T_9463,P_28734,106.24686000563275,transport_to_power
T_9464,P_19772,110.72552017908782,transport_to_power
T_9465,P_7795,158.96045095144163,transport_to_power
T_9467,P_25901,149.01388838148537,transport_to_power
T_9469,P_19962,1452.6484585717462,transport_to_power
T_9470,P_19962,1738.4879241910169,transport_to_power
T_9471,P_24108,228.045972610613,transport_to_power
T_9473,P_18986,5337.221725321268,transport_to_power
T_9475,P_24369,11213.162839570914,transport_to_power
T_9476,P_24369,11437.603504402608,transport_to_power
T_9480,P_26716,10568.103307783256,transport_to_power
T_9482,P_6429,10062.22294359398,transport_to_power
T_9489,P_929,164.75188989107522,transport_to_power
T_9494,P_10514,13019.48193238868,transport_to_power
T_9496,P_35614,85.00138245607812,transport_to_power
T_9497,P_10514,9945.639376501991,transport_to_power
T_9498,P_26716,787.552960592682,transport_to_power
T_9499,P_6623,226.12277653549623,transport_to_power
T_9501,P_13088,337.39907084108967,transport_to_power
T_9502,P_8788,8368.208823141877,transport_to_power
T_9503,P_22258,9253.770879646894,transport_to_power
T_9506,P_33922,102.65639735145082,transport_to_power
T_9511,P_10624,229.94853113418324,transport_to_power
T_9512,P_10514,7311.5606749627605,transport_to_power
T_9513,P_10514,7366.341722515729,transport_to_power
T_9514,P_33738,66.2495301934777,transport_to_power
T_9515,P_10322,335.6840821995708,transport_to_power
T_9519,P_23967,205.40142979031657,transport_to_power
T_9521,P_20322,251.88125361808542,transport_to_power
T_9522,P_22181,372.92367582345673,transport_to_power
T_9523,P_8243,385.3471380596694,transport_to_power
T_9525,P_7649,3455.2760991602304,transport_to_power
T_9526,P_30256,308.569495998013,transport_to_power
T_9527,P_26716,22783.069004048517,transport_to_power
T_9528,P_26716,22969.925831770426,transport_to_power
T_9532,P_10189,3117.2110553675984,transport_to_power
T_9533,P_19165,553.1264941525005,transport_to_power
T_9535,P_27841,154.92298069232257,transport_to_power
T_9536,P_18637,33.88049972127367,transport_to_power
T_9538,P_24904,242.15380938006285,transport_to_power
T_9540,P_13537,282.4536102183217,transport_to_power
T_9541,P_7855,158.37449473810403,transport_to_power
T_9542,P_10514,11512.671978510343,transport_to_power
T_9543,P_10514,16404.70149022807,transport_to_power
T_9544,P_10514,16727.3701135766,transport_to_power
T_9546,P_21494,3687.218036423357,transport_to_power
T_9547,P_21494,3414.4748625317284,transport_to_power
T_9548,P_6429,11592.449960037666,transport_to_power
T_9551,P_18304,265.73613209138216,transport_to_power
T_9553,P_35128,2861.2729857706563,transport_to_power
T_9554,P_35128,3107.950419451607,transport_to_power
T_9555,P_26842,66.1368986483772,transport_to_power
T_9556,P_35521,6526.258323280903,transport_to_power
T_9557,P_3998,6467.649783623738,transport_to_power
T_9560,P_10514,8893.527020121353,transport_to_power
T_9563,P_36148,5508.436396941699,transport_to_power
T_9564,P_10514,11467.229173755482,transport_to_power
T_9565,P_21991,8030.544010821594,transport_to_power
T_9567,P_10514,13861.094797698832,transport_to_power
T_9568,P_10514,14025.323345322971,transport_to_power
T_9569,P_28069,221.1609527454591,transport_to_power
T_9573,P_191,345.9786396100208,transport_to_power
T_9575,P_10514,7511.031281227953,transport_to_power
T_9576,P_10514,7626.258321235919,transport_to_power
T_9577,P_20046,3167.0601760119766,transport_to_power
T_9578,P_20046,3093.0128489168983,transport_to_power
T_9581,P_31459,119.82537423197829,transport_to_power
T_9583,P_21991,9853.07246878949,transport_to_power
T_9588,P_26716,19454.686611697798,transport_to_power
T_9589,P_20405,150.3919240153781,transport_to_power
T_9591,P_14731,263.25649124371336,transport_to_power
T_9592,P_7867,241.19817291724794,transport_to_power
T_9593,P_3326,236.02699623322738,transport_to_power
T_9594,P_13347,688.3639814551346,transport_to_power
T_9595,P_4706,719.2574550464606,transport_to_power
T_9596,P_10514,13295.438165942642,transport_to_power
T_9597,P_10514,12429.911376643944,transport_to_power
T_9598,P_10514,12445.619906917553,transport_to_power
T_9599,P_22298,4636.457887308798,transport_to_power
T_9600,P_12749,66.35519986076392,transport_to_power
T_9602,P_6429,6915.441355286845,transport_to_power
T_9603,P_31328,442.40396443484656,transport_to_power
T_9604,P_30068,424.45047258586214,transport_to_power
T_9605,P_15098,260.98639493049643,transport_to_power
T_9612,P_5193,408.81893162807074,transport_to_power
T_9613,P_20512,1566.1270976895353,transport_to_power
T_9614,P_13271,63.92917104855389,transport_to_power
T_9615,P_13934,145.76321145890049,transport_to_power
T_9616,P_11875,316.28114631086476,transport_to_power
T_9618,P_25953,501.5753230962162,transport_to_power
T_9621,P_14665,304.78583704893043,transport_to_power
T_9624,P_10514,10857.59171707444,transport_to_power
T_9625,P_10514,11185.130570183792,transport_to_power
T_9627,P_36032,4061.042723904845,transport_to_power
T_9628,P_36032,4178.9406992769045,transport_to_power
T_9636,P_23381,3122.6249391296337,transport_to_power
T_9637,P_33085,510.0617945285918,transport_to_power
T_9638,P_28528,539.5568350729932,transport_to_power
T_9641,P_17554,3699.5778226785433,transport_to_power
T_9642,P_17554,3529.0385667994815,transport_to_power
T_9643,P_23747,1304.0742072339985,transport_to_power
T_9644,P_23747,1430.0307184049323,transport_to_power
T_9645,P_30249,343.76892202774627,transport_to_power
T_9649,P_11302,163.9019856723344,transport_to_power
T_9650,P_8933,5260.296769270375,transport_to_power
T_9651,P_1762,6279.733377975964,transport_to_power
T_9652,P_36942,6433.6298661266055,transport_to_power
T_9653,P_10514,18681.781196791275,transport_to_power
T_9655,P_25903,420.70754857853353,transport_to_power
T_9658,P_32004,296.2487502422283,transport_to_power
T_9659,P_22298,3195.1284397594045,transport_to_power
T_9660,P_14588,1099.750876113434,transport_to_power
T_9661,P_28732,740.6936229250108,transport_to_power
T_9662,P_35128,16193.229699126377,transport_to_power
T_9665,P_4366,311.40919442788714,transport_to_power
T_9666,P_1762,3808.955968518527,transport_to_power
T_9667,P_14392,214.89474782288116,transport_to_power
T_9668,P_36032,3034.3387757182945,transport_to_power
T_9670,P_1762,4567.473855686548,transport_to_power
T_9674,P_3718,71.47271451440918,transport_to_power
T_9675,P_3998,5119.954977037629,transport_to_power
T_9676,P_30089,205.97506231678102,transport_to_power
T_9678,P_33469,838.0027728437207,transport_to_power
T_9679,P_33469,1053.7978668160417,transport_to_power
T_9680,P_1762,3758.1098626971834,transport_to_power
T_9681,P_1762,4068.928971114652,transport_to_power
T_9682,P_12549,135.15900785242107,transport_to_power
T_9683,P_5255,361.34920790896007,transport_to_power
T_9684,P_9578,7152.547932418442,transport_to_power
T_9685,P_13147,6899.023286862887,transport_to_power
T_9686,P_30068,146.81961134672417,transport_to_power
T_9689,P_33725,1649.346481026085,transport_to_power
T_9690,P_33725,2033.4900150508572,transport_to_power
T_9694,P_28228,99.50320318009929,transport_to_power
T_9699,P_2941,253.82485548240157,transport_to_power
T_9701,P_34848,2922.005530501106,transport_to_power
T_9703,P_26716,9090.515923264556,transport_to_power
T_9704,P_26716,22712.1783017836,transport_to_power
T_9705,P_8788,20965.717490799656,transport_to_power
T_9706,P_9049,655.7601205765023,transport_to_power
T_9707,P_37213,15003.83963834639,transport_to_power
T_9708,P_37213,15308.050239270346,transport_to_power
T_9711,P_20879,633.7082340546826,transport_to_power
T_9713,P_17973,158.06966241903262,transport_to_power
T_9717,P_27143,104.60361309802437,transport_to_power
T_9720,P_21991,9450.385624187542,transport_to_power
T_9721,P_7080,215.6884442568201,transport_to_power
T_9722,P_5385,245.82085485205945,transport_to_power
T_9723,P_10514,12225.995136314681,transport_to_power
T_9724,P_10514,12065.36949302287,transport_to_power
T_9725,P_15601,222.81389613305564,transport_to_power
T_9726,P_35128,14766.870921369366,transport_to_power
T_9727,P_34848,2570.1787688035515,transport_to_power
T_9728,P_10078,362.8614981492663,transport_to_power
T_9729,P_19807,240.02971979787225,transport_to_power
T_9730,P_8788,11191.863389350436,transport_to_power
T_9731,P_8788,11028.41844998611,transport_to_power
T_9732,P_19514,722.9446131218276,transport_to_power
T_9733,P_24369,12256.589970103825,transport_to_power
T_9734,P_15428,178.8404126867032,transport_to_power
T_9737,P_25202,669.2494036527249,transport_to_power
T_9741,P_21991,17660.39064884761,transport_to_power
T_9742,P_10860,589.2667223559523,transport_to_power
T_9743,P_19387,1952.6989463905286,transport_to_power
T_9744,P_19387,1664.7138269985737,transport_to_power
T_9746,P_30746,3230.5854358144493,transport_to_power
T_9747,P_30746,2660.195420386105,transport_to_power
T_9748,P_34867,5299.487545230932,transport_to_power
T_9750,P_1762,3628.1245252346253,transport_to_power
T_9752,P_8788,9089.482644337331,transport_to_power
T_9753,P_8788,9427.231676069228,transport_to_power
T_9754,P_8788,17320.09428312268,transport_to_power
T_9756,P_16090,48.9085797522897,transport_to_power
T_9760,P_35128,7060.940318311936,transport_to_power
T_9761,P_35128,7270.772325342047,transport_to_power
T_9763,P_17740,141.8153064560978,transport_to_power
T_9764,P_30839,1807.207865967439,transport_to_power
T_9765,P_15409,992.5873697924808,transport_to_power
T_9766,P_10514,16020.423876137404,transport_to_power
T_9767,P_15379,718.0893565868967,transport_to_power
T_9768,P_6815,76.74597821096754,transport_to_power
T_9771,P_6429,5405.394613408709,transport_to_power
T_9773,P_4767,201.02975996706266,transport_to_power
T_9775,P_11376,6553.963503144628,transport_to_power
T_9777,P_12461,48.03424706180282,transport_to_power
T_9779,P_20046,4468.692251170098,transport_to_power
T_9780,P_14411,1512.0271315393534,transport_to_power
T_9781,P_7792,3283.6821758911633,transport_to_power
T_9782,P_13710,2658.1039515861917,transport_to_power
T_9784,P_10514,12985.79323314035,transport_to_power
T_9785,P_35128,18507.458892127335,transport_to_power
T_9786,P_2862,227.80173263532345,transport_to_power
T_9788,P_37213,16506.49010082312,transport_to_power
T_9789,P_14148,189.06007255391563,transport_to_power
T_9790,P_23208,178.0176691895364,transport_to_power
T_9791,P_4924,141.34450632214157,transport_to_power
T_9796,P_35128,6317.759853337134,transport_to_power
T_9800,P_10514,8341.812397279407,transport_to_power
T_9801,P_12624,3628.9558038380883,transport_to_power
T_9802,P_6429,5182.735596858438,transport_to_power
T_9803,P_9381,273.4689895434285,transport_to_power
T_9805,P_36049,290.24324620799456,transport_to_power
T_9806,P_16237,247.6428243270375,transport_to_power
T_9807,P_26831,501.2572535441663,transport_to_power
T_9808,P_4857,198.38873555252758,transport_to_power
T_9811,P_29560,553.3147118727506,transport_to_power
T_9814,P_35808,186.13187390993917,transport_to_power
T_9815,P_2982,190.02788435791138,transport_to_power
T_9816,P_18341,1731.2933338617138,transport_to_power
T_9817,P_18341,1211.308653497461,transport_to_power
T_9818,P_21282,630.8531968660162,transport_to_power
T_9819,P_9961,11466.652014130554,transport_to_power
T_9820,P_8921,145.85260070918835,transport_to_power
T_9824,P_20541,127.19841289819004,transport_to_power
T_9825,P_14411,1921.5292584469894,transport_to_power
T_9826,P_1894,1420.0754480343628,transport_to_power
T_9827,P_7649,4851.568305972273,transport_to_power
T_9828,P_21494,5013.912526029203,transport_to_power
T_9831,P_37213,19819.821507049463,transport_to_power
T_9832,P_37213,19871.061237288595,transport_to_power
T_9833,P_10514,8866.526614595157,transport_to_power
T_9835,P_18798,195.91202310710966,transport_to_power
T_9839,P_37213,18967.189776708496,transport_to_power
T_9840,P_8788,25497.719249182366,transport_to_power
T_9841,P_8788,25575.19462340282,transport_to_power
T_9842,P_27991,551.1137513940637,transport_to_power
T_9843,P_6243,184.03417212798402,transport_to_power
T_9847,P_28902,132.62634325482995,transport_to_power
T_9848,P_31342,251.8557306333651,transport_to_power
T_9849,P_36148,8388.98842621461,transport_to_power
T_9850,P_9578,8187.757013996907,transport_to_power
T_9851,P_19081,228.72036552394684,transport_to_power
T_9852,P_19081,212.8873443151023,transport_to_power
T_9853,P_4205,374.37371731591907,transport_to_power
T_9854,P_35128,13712.16295882776,transport_to_power
T_9855,P_10514,14320.02751807907,transport_to_power
T_9858,P_6032,220.70590600318755,transport_to_power
T_9859,P_5053,155.8295285371412,transport_to_power
T_9860,P_17321,2432.0908141542786,transport_to_power
T_9862,P_10514,14788.642231485368,transport_to_power
T_9863,P_6429,3573.0100599831308,transport_to_power
T_9864,P_14045,127.11724786642101,transport_to_power
T_9865,P_10298,1229.3067581989621,transport_to_power
T_9872,P_36032,2950.5636757709244,transport_to_power
T_9873,P_3268,1343.9724041189063,transport_to_power
T_9876,P_10870,225.63833093793733,transport_to_power
T_9877,P_34809,321.9463265084748,transport_to_power
T_9878,P_13217,756.7578757128206,transport_to_power
T_9880,P_9122,457.839620452362,transport_to_power
T_9881,P_9122,439.2571347716998,transport_to_power
T_9882,P_29587,172.47118035164985,transport_to_power
T_9883,P_21753,272.0919518457775,transport_to_power
T_9885,P_18137,279.75108424994454,transport_to_power
T_9886,P_25755,153.54983122043217,transport_to_power
T_9889,P_35128,9058.271722001607,transport_to_power
T_9891,P_3998,8005.477098311676,transport_to_power
T_9892,P_37213,12799.13638318942,transport_to_power
T_9896,P_26776,228.9374086167095,transport_to_power
T_9899,P_11824,87.36444756335418,transport_to_power
T_9903,P_10514,13339.910523082906,transport_to_power
T_9905,P_10514,6610.762224809233,transport_to_power
T_9906,P_10514,7281.650736775931,transport_to_power
T_9907,P_36282,1764.3402781136256,transport_to_power
T_9908,P_1675,443.0716633343043,transport_to_power
T_9909,P_35128,18601.34242990065,transport_to_power
T_9910,P_26100,239.6070695624001,transport_to_power
T_9911,P_26100,299.8612973233498,transport_to_power
T_9912,P_18932,1495.9911792484781,transport_to_power
T_9913,P_35142,1389.6566173657136,transport_to_power
T_9914,P_12820,150.53355663504786,transport_to_power
T_9918,P_15207,85.46015704877153,transport_to_power
T_9921,P_21876,2279.6415959530086,transport_to_power
T_9923,P_8788,22728.859664187818,transport_to_power
T_9924,P_8788,23022.11755413215,transport_to_power
T_9927,P_14674,192.89389063879614,transport_to_power
T_9928,P_14674,165.36870133784345,transport_to_power
T_9929,P_26716,11286.704754583443,transport_to_power
T_9930,P_26716,19858.911419817894,transport_to_power
T_9931,P_21991,20335.514817358435,transport_to_power
T_9932,P_21991,16189.685500125352,transport_to_power
T_9933,P_10189,2791.7462797789294,transport_to_power
T_9934,P_36282,2450.780403614576,transport_to_power
