node_id,community_id,longitude,latitude
15363,0,1289653.27526939,184699.988657176
15369,0,1289654.61414939,184827.234161302
15744,0,1288767.10118848,185520.320370018
15781,0,1284829.94041646,186394.362930909
15803,0,1289580.87712531,185154.61112164
16389,0,1287229.44646691,193003.521913677
16390,0,1287525.6906272,193051.790521726
16430,0,1289874.89786161,186950.30833947696
16431,0,1289988.76147774,186788.236467317
16532,0,1290713.12224647,189873.686006472
16698,0,1287990.73760368,189348.408181936
17020,0,1288144.78777984,191957.83602461204
17063,0,1287741.78137943,193079.34360975
17155,0,1284954.25708857,186686.213363215
17156,0,1284983.09529661,186687.731059209
17174,0,1284989.42073661,186875.403635398
17196,0,1288431.86662814,191618.441720262
17199,0,1288619.59789233,191395.492984027
17207,0,1288905.84467663,191085.465399712
17208,0,1289103.64614883,191253.37778388
17210,0,1288526.28410023,191505.713592142
17211,0,1288760.64678848,192479.566585138
17215,0,1288709.99238843,191289.078199923
17440,0,1287930.11104362,186954.898547485
17444,0,1286356.03808202,184290.207344756
17479,0,1287923.46803562,186754.315571278
17633,0,1286447.50445011,185410.672945902
17716,0,1287030.1121947,184395.90398486
17731,0,1288202.49139591,185065.893425554
17732,0,1285962.5726736,187528.237300068
17733,0,1286921.52185859,184995.956273481
17776,0,1286009.24057765,184064.25009653
17943,0,1289172.63283689,187945.975924507
17983,0,1284983.3607046,185070.152305558
18023,0,1287134.81773081,191798.630328447
18024,0,1287116.04870678,191169.720823795
18076,0,1288567.54515627,186749.424499273
18123,0,1287271.67078695,187448.054387987
18124,0,1287221.1341469,187448.824051991
18212,0,1286353.97907402,189109.972597688
18213,0,1286672.92921834,189192.147957772
18214,0,1286360.89766602,188887.705013469
18218,0,1286945.97753862,189202.074485779
18276,0,1285370.10272101,186657.450291187
18453,0,1290144.6158139,190050.281782657
18522,0,1288816.51187654,191190.85266383
18524,0,1289189.95629291,190698.67416732
18569,0,1285277.5468169,186666.48209919
18980,0,1289083.6300848,188073.923828632
18987,0,1288643.08570035,191421.647800058
19039,0,1286724.49305838,191379.961528018
19040,0,1286713.47603437,190832.381239459
19110,0,1287847.13549154,184060.061168522
19476,0,1285297.98803292,187333.476211876
19635,0,1290572.70253433,187911.081972465
19636,0,1290630.25101438,186820.976883352
20102,0,1285134.58912076,187219.126003757
20103,0,1285293.84307292,187216.383923754
20152,0,1289249.68352498,191330.941303968
20153,0,1289093.88205281,191270.082807899
