Node ID,Longitude,Latitude
666,1278522.01701799,246290.46782425
667,1254944.04022585,215931.406545162
668,1254795.04476969,215936.131217167
669,1260145.10787918,195845.086780593
670,1259812.93367083,195851.1934046
671,1284750.94880037,244032.86801393298
672,1285410.53702505,244018.709613919
673,1281762.71129331,192427.918073088
674,1282047.6392296,192421.466681078
675,1287188.88192287,205128.448134094
676,1287655.83469135,205118.82970207898
677,1285231.73651285,207374.550280392
678,1285541.55155317,207371.084424391
679,1269706.14161696,247540.63825751803
680,1270104.52600136,247532.551345512
681,1289169.1262769,187102.230259642
682,1289324.94458105,187212.033203751
683,1263746.34154686,265588.091332003
684,1263752.12100287,266252.07456468
685,1282572.55487813,251207.273973286
686,1282531.2573421,251875.777845964
687,1263453.81521057,246582.64606455
688,1263458.97233057,246848.643568814
689,1266929.15435012,279078.479057819
690,1266935.40433413,279431.149586186
691,1277712.62162516,271174.19565773
692,1277713.81093717,271505.440074071
693,1284189.3688958,169761.48668988
694,1284181.11596778,169365.427169472
695,1278152.40389761,180077.18065243997
696,1278350.36056982,180073.398828432
697,1266618.9636938,285402.500824302
698,1266619.0808778,285702.220376596
699,1268593.18615982,189782.072630376
700,1268262.18878348,189780.61925438
701,1294412.38221826,182568.59166298798
702,1294400.34388225,181885.98641429804
703,1267516.23684672,285693.206616595
704,1267824.36548704,285716.033368617
705,1275640.79410304,218148.40174742
706,1275795.65765519,218144.253139421
707,1277567.35423301,277137.206671834
708,1282322.37817389,173797.534118012
709,1282320.12358189,173680.581541896
710,1257131.62083608,243765.062445655
711,1256840.37827578,243767.813741654
712,1285346.42560098,200220.971073076
713,1285429.78764907,200221.019649073
714,1282369.93516593,270131.936584651
715,1282554.85113412,270128.281416655
716,1271340.65803464,210534.727691635
717,1271758.32158707,210225.575755313
718,1260832.25021587,280444.241747215
719,1260848.00643989,281416.374612212
720,1294500.11367436,187810.114996359
721,1294392.89306624,187654.499828205
722,1265347.2632125,175263.772967517
723,1265339.81930849,174936.404519185
724,1277240.30764067,180084.117676452
